status,pages,chars,engine,pdf_path,txt_path,message
skipped,0,39350,,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\00_Main_SPOM_Page\010 - Relevant Amendments Applicable for IBS for January 2026 Examination - 87551bos-aps1993.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\00_Main_SPOM_Page\010 - Relevant Amendments Applicable for IBS for January 2026 Examination - 87551bos-aps1993.txt,up to date
skipped,0,47749,,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\00_Main_SPOM_Page\011 - Relevant Amendment from May 2026 onwards - 91606bos-aps192-setc-relevent-2026.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\00_Main_SPOM_Page\011 - Relevant Amendment from May 2026 onwards - 91606bos-aps192-setc-relevent-2026.txt,up to date
skipped,0,35733,,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_B_Strategic_Cost_Performance_Management\001 - Appendix - 74863bos60510-appendix.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_B_Strategic_Cost_Performance_Management\001 - Appendix - 74863bos60510-appendix.txt,up to date
converted,76,186219,pymupdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_B_Strategic_Cost_Performance_Management\002 - Chapter 1- An Introduction to Strategic Cost Management - 74864bos60510-cp1.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_B_Strategic_Cost_Performance_Management\002 - Chapter 1- An Introduction to Strategic Cost Management__9a5fe64b02.txt,
skipped,0,134692,,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_B_Strategic_Cost_Performance_Management\003 - Chapter 2- Modern Business Environment - 74865bos60510-cp2.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_B_Strategic_Cost_Performance_Management\003 - Chapter 2- Modern Business Environment - 74865bos60510-cp2.txt,up to date
skipped,0,141921,,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_B_Strategic_Cost_Performance_Management\004 - Chapter 3- Lean System and Innovation - 74866bos60510-cp3.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_B_Strategic_Cost_Performance_Management\004 - Chapter 3- Lean System and Innovation - 74866bos60510-cp3.txt,up to date
skipped,0,208411,,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_B_Strategic_Cost_Performance_Management\005 - Chapter 4- Specialist Cost Management Techniques - 74867bos60510-cp4.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_B_Strategic_Cost_Performance_Management\005 - Chapter 4- Specialist Cost Management Techniques - 74867bos60510-cp4.txt,up to date
converted,50,127457,pymupdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_B_Strategic_Cost_Performance_Management\006 - Chapter 5- Management of Cost Strategically for Emerging Business Models - 74868bos60510-cp5.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_B_Strategic_Cost_Performance_Management\006 - Chapter 5- Management of Cost Strategically for Emerging B__34a8926da4.txt,
skipped,0,260604,,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_B_Strategic_Cost_Performance_Management\007 - Chapter 6- Strategic Revenue Management - 74869bos60510-cp6.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_B_Strategic_Cost_Performance_Management\007 - Chapter 6- Strategic Revenue Management - 74869bos60510-cp6.txt,up to date
skipped,0,173530,,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_B_Strategic_Cost_Performance_Management\008 - Chapter 7- Strategic Profit Management - 74870bos60510-cp7.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_B_Strategic_Cost_Performance_Management\008 - Chapter 7- Strategic Profit Management - 74870bos60510-cp7.txt,up to date
converted,54,128283,pymupdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_B_Strategic_Cost_Performance_Management\009 - Chapter 8- An Introduction to Strategic Performance Management - 74871bos60510-cp8.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_B_Strategic_Cost_Performance_Management\009 - Chapter 8- An Introduction to Strategic Performance Manage__add6f6b18b.txt,
converted,66,174950,pymupdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_B_Strategic_Cost_Performance_Management\010 - Chapter 9- Strategic Performance Measures in Private Sector - 74872bos60510-cp9.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_B_Strategic_Cost_Performance_Management\010 - Chapter 9- Strategic Performance Measures in Private Secto__0b45d970ef.txt,
skipped,0,42963,,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_B_Strategic_Cost_Performance_Management\011 - Chapter 10- Strategic Performance Measures in the Non-for-Profit.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_B_Strategic_Cost_Performance_Management\011 - Chapter 10- Strategic Performance Measures in the Non-for-Profit.txt,up to date
skipped,0,22669,,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_B_Strategic_Cost_Performance_Management\012 - Chapter 11- Preparation of Performance Reports - 74874bos60510-cp11.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_B_Strategic_Cost_Performance_Management\012 - Chapter 11- Preparation of Performance Reports - 74874bos60510-cp11.txt,up to date
skipped,0,169730,,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_B_Strategic_Cost_Performance_Management\013 - Chapter 12- Divisional Transfer Pricing - 74875bos60510-cp12.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_B_Strategic_Cost_Performance_Management\013 - Chapter 12- Divisional Transfer Pricing - 74875bos60510-cp12.txt,up to date
skipped,0,202543,,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_B_Strategic_Cost_Performance_Management\014 - Chapter 13- Standard Costing - 74876bos60510-cp13.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_B_Strategic_Cost_Performance_Management\014 - Chapter 13- Standard Costing - 74876bos60510-cp13.txt,up to date
skipped,0,81869,,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_B_Strategic_Cost_Performance_Management\015 - Chapter 14- Case Study - 74877bos60510-cp14.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_B_Strategic_Cost_Performance_Management\015 - Chapter 14- Case Study - 74877bos60510-cp14.txt,up to date
skipped,0,812,,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_B_Strategic_Cost_Performance_Management\016 - Skill Assessment - 74878bos60510-sa.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_B_Strategic_Cost_Performance_Management\016 - Skill Assessment - 74878bos60510-sa.txt,up to date
skipped,0,27654,,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_B_Strategic_Cost_Performance_Management\017 - Initial Pages - 75130bos60674-ip-m2.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_B_Strategic_Cost_Performance_Management\017 - Initial Pages - 75130bos60674-ip-m2.txt,up to date
skipped,0,61674,,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_B_Strategic_Cost_Performance_Management\018 - Initial Pages - 75131bos60674-ip-m1.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_B_Strategic_Cost_Performance_Management\018 - Initial Pages - 75131bos60674-ip-m1.txt,up to date
skipped,0,36455,,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_C_01_Risk_Management\001 - CHAPTER 1- INTRODUCTION & OVERVIEW - 79327bos63447-p1.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_C_01_Risk_Management\001 - CHAPTER 1- INTRODUCTION & OVERVIEW - 79327bos63447-p1.txt,up to date
skipped,0,16798,,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_C_01_Risk_Management\002 - CHAPTER 3- ROLE OF RISK STAKEHOLDERS - 79328bos63447-p3.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_C_01_Risk_Management\002 - CHAPTER 3- ROLE OF RISK STAKEHOLDERS - 79328bos63447-p3.txt,up to date
skipped,0,46142,,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_C_01_Risk_Management\003 - CHAPTER 4- RISK ASSESSMENT - 79329bos63447-p4.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_C_01_Risk_Management\003 - CHAPTER 4- RISK ASSESSMENT - 79329bos63447-p4.txt,up to date
skipped,0,27722,,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_C_01_Risk_Management\004 - CHAPTER 5- RISK RESPONSE - 79330bos63447-p5.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_C_01_Risk_Management\004 - CHAPTER 5- RISK RESPONSE - 79330bos63447-p5.txt,up to date
skipped,0,30822,,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_C_01_Risk_Management\005 - CHAPTER 6- RISK MONITORING AND REPORTING - 79331bos63447-p6.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_C_01_Risk_Management\005 - CHAPTER 6- RISK MONITORING AND REPORTING - 79331bos63447-p6.txt,up to date
skipped,0,31566,,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_C_01_Risk_Management\006 - CHAPTER 7- STRATEGIC RISK - 79332bos63447-p7.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_C_01_Risk_Management\006 - CHAPTER 7- STRATEGIC RISK - 79332bos63447-p7.txt,up to date
skipped,0,25951,,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_C_01_Risk_Management\007 - CHAPTER 8- OPERATIONAL RISK - 79333bos63447-p8.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_C_01_Risk_Management\007 - CHAPTER 8- OPERATIONAL RISK - 79333bos63447-p8.txt,up to date
skipped,0,16727,,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_C_01_Risk_Management\008 - CHAPTER 9- EMERGING ISSUES IN ERM - 79334bos63447-p9.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_C_01_Risk_Management\008 - CHAPTER 9- EMERGING ISSUES IN ERM - 79334bos63447-p9.txt,up to date
skipped,0,27663,,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_C_01_Risk_Management\009 - INITIAL PAGES - 79501bos63491.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_C_01_Risk_Management\009 - INITIAL PAGES - 79501bos63491.txt,up to date
skipped,0,68092,,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_C_01_Risk_Management\010 - CHAPTER 2- RISK SRATEGY & GVERNANCE - 79522bos63504.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_C_01_Risk_Management\010 - CHAPTER 2- RISK SRATEGY & GVERNANCE - 79522bos63504.txt,up to date
skipped,0,61489,,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_C_02_Sustainability_Reporting\001 - CHAPTER 1- FUNDAMENTALS OF SUSTAINABLE DEVELOPMENT - 79383bos63467-cp1.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_C_02_Sustainability_Reporting\001 - CHAPTER 1- FUNDAMENTALS OF SUSTAINABLE DEVELOPMENT - 79383bos63467-cp1.txt,up to date
skipped,0,99847,,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_C_02_Sustainability_Reporting\002 - CHAPTER 2- SUSTAINABILITY REPORTING IN INDIA - 79384bos63467-cp2.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_C_02_Sustainability_Reporting\002 - CHAPTER 2- SUSTAINABILITY REPORTING IN INDIA - 79384bos63467-cp2.txt,up to date
converted,65,163883,pymupdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_C_02_Sustainability_Reporting\003 - UNIT-1- BUSINESS REPORTING AND SUSTAINABILITY REPORTING (BRSR) - 79385bos63467-cp3u1.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_C_02_Sustainability_Reporting\003 - UNIT-1- BUSINESS REPORTING AND SUSTAINABILITY REPORTING (BRSR) - 793__f6e92c2539.txt,
converted,20,42218,pymupdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_C_02_Sustainability_Reporting\004 - UNIT-2- BUSINESS REPORTING AND SUSTAINABILITY REPORTING (BRSR) - 79386bos63467-cp3u2.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_C_02_Sustainability_Reporting\004 - UNIT-2- BUSINESS REPORTING AND SUSTAINABILITY REPORTING (BRSR) - 793__cb00e70dac.txt,
skipped,0,14308,,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_C_02_Sustainability_Reporting\005 - UNIT-3- SUSTAINBILITY REPORTING MATURITY MODEL(SRMM) - 79387bos63467-cp3u3.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_C_02_Sustainability_Reporting\005 - UNIT-3- SUSTAINBILITY REPORTING MATURITY MODEL(SRMM) - 79387bos63467-cp3u3.txt,up to date
converted,11,26107,pymupdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_C_02_Sustainability_Reporting\006 - UNIT-1- UNITED NATIONS SUSTAINABLE DEVELOPMENT GOALS (SDGS) AND REPORTING - 79388bos63467-cp4u1.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_C_02_Sustainability_Reporting\006 - UNIT-1- UNITED NATIONS SUSTAINABLE DEVELOPMENT GOALS (SDGS) AND REPO__66d52e2338.txt,
converted,10,22498,pymupdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_C_02_Sustainability_Reporting\007 - UNIT-2- OVERVIEW OF KEY GLOBAL SUSTAINABILITY REPORTING STANDARDS AND FRAMEWORKS - 79389bos63467-cp4u2.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_C_02_Sustainability_Reporting\007 - UNIT-2- OVERVIEW OF KEY GLOBAL SUSTAINABILITY REPORTING STANDARDS AN__fc07c8294a.txt,
skipped,0,18183,,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_C_02_Sustainability_Reporting\008 - UNIT-3- INTERNATIONAL SUSTAINABILITY STANDARDS BOARD (SSB) AND O.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_C_02_Sustainability_Reporting\008 - UNIT-3- INTERNATIONAL SUSTAINABILITY STANDARDS BOARD (SSB) AND O.txt,up to date
skipped,0,48823,,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_C_02_Sustainability_Reporting\009 - UNIT-1- OVERVIEW OF ASSURANCE STANDARDS ON SUSTAINABILITY - 79391bos63467-cp5.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_C_02_Sustainability_Reporting\009 - UNIT-1- OVERVIEW OF ASSURANCE STANDARDS ON SUSTAINABILITY - 79391bos63467-cp5.txt,up to date
skipped,0,18605,,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_C_02_Sustainability_Reporting\010 - INITIAL PAGES - 79531bos63519.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_C_02_Sustainability_Reporting\010 - INITIAL PAGES - 79531bos63519.txt,up to date
skipped,0,56992,,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_C_02_Sustainability_Reporting\011 - UNIT-2- BRSR CORE-FRAMWORK FOR ASSURANCE - 83914bos67673.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_C_02_Sustainability_Reporting\011 - UNIT-2- BRSR CORE-FRAMWORK FOR ASSURANCE - 83914bos67673.txt,up to date
skipped,0,20906,,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_C_03_Public_Finance_Government_Accounting\001 - INITIAL PAGES - 79335bos63448-ip.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_C_03_Public_Finance_Government_Accounting\001 - INITIAL PAGES - 79335bos63448-ip.txt,up to date
skipped,0,26043,,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_C_03_Public_Finance_Government_Accounting\002 - CHAPTER 1- INTRODUCTION TO GOVERNMENT FUNCTIONING - 79336bos63448-p1.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_C_03_Public_Finance_Government_Accounting\002 - CHAPTER 1- INTRODUCTION TO GOVERNMENT FUNCTIONING - 79336bos63448-p1.txt,up to date
converted,28,72140,pymupdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_C_03_Public_Finance_Government_Accounting\003 - CHAPTER 2- CONSTITUTIONAL PROVISIONS AND RELATED AUTHORITIES - 79337bos63448-p2.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_C_03_Public_Finance_Government_Accounting\003 - CHAPTER 2- CONSTITUTIONAL PROVISIONS AND RELATED AUTHORI__c18708bd2c.txt,
skipped,0,95585,,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_C_03_Public_Finance_Government_Accounting\004 - CHAPTER 3- PUBLIC FINANCE - 79338bos63448-p3.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_C_03_Public_Finance_Government_Accounting\004 - CHAPTER 3- PUBLIC FINANCE - 79338bos63448-p3.txt,up to date
skipped,0,75005,,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_C_03_Public_Finance_Government_Accounting\005 - CHAPTER 4- PUBLIC REVENUE - 79339bos63448-p4.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_C_03_Public_Finance_Government_Accounting\005 - CHAPTER 4- PUBLIC REVENUE - 79339bos63448-p4.txt,up to date
skipped,0,32920,,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_C_03_Public_Finance_Government_Accounting\006 - CHAPTER 5- BUDGET - 79340bos63448-p5.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_C_03_Public_Finance_Government_Accounting\006 - CHAPTER 5- BUDGET - 79340bos63448-p5.txt,up to date
skipped,0,38725,,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_C_03_Public_Finance_Government_Accounting\007 - CHAPTER 6- PUBLIC DEBT-BOND - 79341bos63448-p6.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_C_03_Public_Finance_Government_Accounting\007 - CHAPTER 6- PUBLIC DEBT-BOND - 79341bos63448-p6.txt,up to date
skipped,0,29583,,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_C_03_Public_Finance_Government_Accounting\008 - CHAPTER 7- PUBLIC EXPENDITURE - 79342bos63448-p7.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_C_03_Public_Finance_Government_Accounting\008 - CHAPTER 7- PUBLIC EXPENDITURE - 79342bos63448-p7.txt,up to date
skipped,0,21286,,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_C_03_Public_Finance_Government_Accounting\009 - CHAPTER 8- UNION & STATE ACCOUNTS - 79343bos63448-p8.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_C_03_Public_Finance_Government_Accounting\009 - CHAPTER 8- UNION & STATE ACCOUNTS - 79343bos63448-p8.txt,up to date
skipped,0,25048,,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials\07_SPOM\Set_C_03_Public_Finance_Government_Accounting\010 - CHAPTER 9- URBAN LOCAL BODIES - 79344bos63448-p9.pdf,C:\Users\USER\OneDrive\Documents\CA FINAL MAY 2027\CA_Final_May_2027_Command_Center\ICAI_Materials_Text\07_SPOM\Set_C_03_Public_Finance_Government_Accounting\010 - CHAPTER 9- URBAN LOCAL BODIES - 79344bos63448-p9.txt,up to date
